Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	1.0584	CDS	300000	30059471	92782	30.93	8783552	29.22	1.0584	0	0	0	
0	1.3153	DNAseI_hypersensitive_site	300000	30059471	51533	17.18	3925793	13.06	1.3153	0	0	0	
0	1.4244	DNA_replication_origin	300000	30059471	14863	4.95	1045527	3.48	1.4244	0	0	0	
0	1.0134	exon	300000	30059471	126203	42.07	12478680	41.51	1.0134	0	0	0	
0	1.3360	five_prime_UTR	300000	30059471	11173	3.72	837954	2.79	1.3360	0	0	0	
0	1.0818	gene	300000	30059471	170946	56.98	15832823	52.67	1.0818	0	0	0	
0	1.0445	mRNA	300000	30059471	181360	60.45	17397065	57.88	1.0445	0	0	0	
0	0.0000	miRNA	300000	30059471	0	0.00	9336	0.03	0.0000	0	0	0	
0	2.1837	ncRNA	300000	30059471	3918	1.31	179778	0.60	2.1837	0	0	0	
0	1.0712	protein	300000	30059471	143854	47.95	13455925	44.76	1.0712	0	0	0	
0	0.0000	pseudogene	300000	30059471	0	0.00	225503	0.75	0.0000	0	0	0	
0	0.0000	pseudogenic_exon	300000	30059471	0	0.00	207487	0.69	0.0000	0	0	0	
0	0.0000	pseudogenic_transcript	300000	30059471	0	0.00	225503	0.75	0.0000	0	0	0	
0	0.9193	satellite	300000	30059471	17309	5.77	1886613	6.28	0.9193	0	0	0	
0	0.0000	snoRNA	300000	30059471	0	0.00	2174	0.01	0.0000	0	0	0	
0	0.0000	tRNA	300000	30059471	0	0.00	15340	0.05	0.0000	0	0	0	
0	1.1155	three_prime_UTR	300000	30059471	14509	4.84	1303235	4.34	1.1155	0	0	0	
0	0.6484	transposable_element	300000	30059471	32605	10.87	5038640	16.76	0.6484	0	0	0	
0	0.6349	transposable_element_gene	300000	30059471	10694	3.56	1687716	5.61	0.6349	0	0	0	
0	0.6654	transposon_fragment	300000	30059471	32605	10.87	4909772	16.33	0.6654	0	0	0	
0	0.9471	open_chromatin_state_1	300000	30059471	32282	10.76	3415318	11.36	0.9471	0	0	0	
0	1.4265	open_chromatin_state_2	300000	30059471	43436	14.48	3050878	10.15	1.4265	0	0	0	
0	1.2237	open_chromatin_state_3	300000	30059471	37645	12.55	3082505	10.25	1.2237	0	0	0	
0	1.1322	open_chromatin_state_4	300000	30059471	53253	17.75	4712697	15.68	1.1322	0	0	0	
0	1.3668	open_chromatin_state_5	300000	30059471	59459	19.82	4358941	14.50	1.3668	0	0	0	
0	0.6644	open_chromatin_state_6	300000	30059471	21787	7.26	3285563	10.93	0.6644	0	0	0	
0	0.7893	open_chromatin_state_7	300000	30059471	24449	8.15	3103501	10.32	0.7893	0	0	0	
0	0.6029	open_chromatin_state_8	300000	30059471	14358	4.79	2386092	7.94	0.6029	0	0	0	
0	0.5014	open_chromatin_state_9	300000	30059471	13331	4.44	2663869	8.86	0.5014	0	0	0	
1	1.0584	CDS	300000	30059471	86679	28.89	8789655	29.24	0.9881	0	0	1	*****
1	1.3153	DNAseI_hypersensitive_site	300000	30059471	48595	16.20	3928731	13.07	1.2394	0	0	1	*****
1	1.4244	DNA_replication_origin	300000	30059471	28323	9.44	1032067	3.43	2.7497	1	0	0	
1	1.0134	exon	300000	30059471	124945	41.65	12479938	41.52	1.0032	0	0	1	*****
1	1.3360	five_prime_UTR	300000	30059471	8895	2.96	840232	2.80	1.0607	0	0	1	*****
1	1.0818	gene	300000	30059471	154119	51.37	15849650	52.73	0.9743	0	0	1	*****
1	1.0445	mRNA	300000	30059471	169806	56.60	17408619	57.91	0.9773	0	0	1	*****
1	0.0000	miRNA	300000	30059471	0	0.00	9336	0.03	0.0000	0	1	0	
1	2.1837	ncRNA	300000	30059471	2075	0.69	181621	0.60	1.1448	0	0	1	*****
1	1.0712	protein	300000	30059471	128634	42.88	13471145	44.81	0.9568	0	0	1	*****
1	0.0000	pseudogene	300000	30059471	288	0.10	225215	0.75	0.1281	1	0	0	
1	0.0000	pseudogenic_exon	300000	30059471	288	0.10	207199	0.69	0.1393	1	0	0	
1	0.0000	pseudogenic_transcript	300000	30059471	288	0.10	225215	0.75	0.1281	1	0	0	
1	0.9193	satellite	300000	30059471	13490	4.50	1890432	6.29	0.7150	0	0	1	
1	0.0000	snoRNA	300000	30059471	0	0.00	2174	0.01	0.0000	0	1	0	
1	0.0000	tRNA	300000	30059471	230	0.08	15110	0.05	1.5252	1	0	0	
1	1.1155	three_prime_UTR	300000	30059471	12356	4.12	1305388	4.34	0.9484	0	0	1	*****
1	0.6484	transposable_element	300000	30059471	55008	18.34	5016237	16.69	1.0988	1	0	0	*****
1	0.6349	transposable_element_gene	300000	30059471	17931	5.98	1680479	5.59	1.0691	1	0	0	*****
1	0.6654	transposon_fragment	300000	30059471	46625	15.54	4895752	16.29	0.9542	1	0	0	*****
1	0.9471	open_chromatin_state_1	300000	30059471	41654	13.88	3405946	11.33	1.2254	1	0	0	*****
1	1.4265	open_chromatin_state_2	300000	30059471	21146	7.05	3073168	10.22	0.6894	0	0	1	*****
1	1.2237	open_chromatin_state_3	300000	30059471	45418	15.14	3074732	10.23	1.4801	1	0	0	
1	1.1322	open_chromatin_state_4	300000	30059471	40983	13.66	4724967	15.72	0.8691	0	0	1	*****
1	1.3668	open_chromatin_state_5	300000	30059471	49235	16.41	4369165	14.54	1.1291	0	0	1	*****
1	0.6644	open_chromatin_state_6	300000	30059471	25979	8.66	3281371	10.92	0.7933	1	0	0	*****
1	0.7893	open_chromatin_state_7	300000	30059471	26961	8.99	3100989	10.32	0.8712	1	0	0	*****
1	0.6029	open_chromatin_state_8	300000	30059471	21384	7.13	2379066	7.91	0.9006	1	0	0	*****
1	0.5014	open_chromatin_state_9	300000	30059471	27240	9.08	2649960	8.82	1.0300	1	0	0	*****
2	1.0584	CDS	300000	30059471	83882	27.96	8792452	29.25	0.9559	0	0	2	*****
2	1.3153	DNAseI_hypersensitive_site	300000	30059471	33996	11.33	3943330	13.12	0.8638	0	0	2	*****
2	1.4244	DNA_replication_origin	300000	30059471	536	0.18	1059854	3.53	0.0507	1	0	1	
2	1.0134	exon	300000	30059471	132504	44.17	12472379	41.49	1.0645	1	0	1	
2	1.3360	five_prime_UTR	300000	30059471	8048	2.68	841079	2.80	0.9588	0	0	2	*****
2	1.0818	gene	300000	30059471	157053	52.35	15846716	52.72	0.9930	0	0	2	*****
2	1.0445	mRNA	300000	30059471	184524	61.51	17393901	57.86	1.0630	1	0	1	
