Run	Real_ratio	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
0	1.1215	CDS	15000	30344471	4918	32.79	8871416	29.24	1.1215	0	0	0	
0	1.6024	DNAseI_hypersensitive_site	15000	30344471	3148	20.99	3974178	13.10	1.6024	0	0	0	
0	0.9543	DNA_replication_origin	15000	30344471	500	3.33	1059890	3.49	0.9543	0	0	0	
0	1.0012	exon	15000	30344471	6235	41.57	12598648	41.52	1.0012	0	0	0	
0	2.0724	five_prime_UTR	15000	30344471	869	5.79	848258	2.80	2.0724	0	0	0	
0	1.0350	gene	15000	30344471	8184	54.56	15995585	52.71	1.0350	0	0	0	
0	0.9845	mRNA	15000	30344471	8551	57.01	17569874	57.90	0.9845	0	0	0	
0	0.0000	miRNA	15000	30344471	0	0.00	9336	0.03	0.0000	0	0	0	
0	0.0000	ncRNA	15000	30344471	0	0.00	183696	0.61	0.0000	0	0	0	
0	1.0646	protein	15000	30344471	7153	47.69	13592626	44.79	1.0646	0	0	0	
0	0.0000	pseudogene	15000	30344471	0	0.00	225503	0.74	0.0000	0	0	0	
0	0.0000	pseudogenic_exon	15000	30344471	0	0.00	207487	0.68	0.0000	0	0	0	
0	0.0000	pseudogenic_transcript	15000	30344471	0	0.00	225503	0.74	0.0000	0	0	0	
0	0.6367	satellite	15000	30344471	599	3.99	1903323	6.27	0.6367	0	0	0	
0	0.0000	snoRNA	15000	30344471	0	0.00	2174	0.01	0.0000	0	0	0	
0	0.0000	tRNA	15000	30344471	0	0.00	15340	0.05	0.0000	0	0	0	
0	0.4192	three_prime_UTR	15000	30344471	273	1.82	1317471	4.34	0.4192	0	0	0	
0	0.3986	transposable_element	15000	30344471	999	6.66	5070246	16.71	0.3986	0	0	0	
0	0.4372	transposable_element_gene	15000	30344471	367	2.45	1698043	5.60	0.4372	0	0	0	
